,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments,Hour 1,Hour 2,Hour 3,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Day 1,Day 2,Day 3,Day 4,Day 5,Day 6,Day 7,Month 1,Month 2,Month 3,Month 4,Month 5,Month 6,Month 7,Month 8,Month 9,Month 10,Month 11,Month 12
2562,qPZ7xkUXieo,WayV,Get to express my love in different ways too💚 | Tour Box : The Last Chapter | MACAU,00:13:50,2023-08-24 12:00:42,77326.0,9018.0,394.0,115.0,40.0,17.0,16.0,14.0,12.0,8.0,6.0,2.0,12.0,3.0,3.0,2.0,8.0,5.0,7.0,4.0,0.0,8.0,2.0,1.0,0.0,1.0,2.0,288.0,19.0,9.0,6.0,3.0,5.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2563,B2Z1iVoda9I,NCT DREAM,우리는 평드림 할 테니 시즈니들은 평즈니 해줘요 | 7 to 7,00:28:26,2023-08-25 11:25:00,744544.0,71384.0,2094.0,637.0,299.0,201.0,135.0,88.0,50.0,39.0,29.0,13.0,12.0,8.0,13.0,15.0,17.0,39.0,20.0,15.0,21.0,21.0,14.0,11.0,9.0,4.0,6.0,1716.0,84.0,37.0,30.0,13.0,9.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2564,MorGF3cF4Jw,WayV,We’re going to have our own show🎉 | TEN & YANGYANG UNBELIEVABLE Show MC Behind,00:13:08,2023-08-27 12:00:13,89683.0,11012.0,352.0,124.0,31.0,30.0,17.0,14.0,8.0,6.0,4.0,6.0,0.0,0.0,2.0,2.0,6.0,1.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,4.0,1.0,275.0,14.0,6.0,4.0,5.0,5.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2565,GMKdOs66F8A,NCT,NCT U 'Baggy Jeans' (Official Audio),00:03:32,2023-08-28 09:00:16,231389.0,16300.0,367.0,195.0,28.0,5.0,9.0,12.0,11.0,4.0,7.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,0.0,1.0,3.0,2.0,1.0,2.0,1.0,297.0,16.0,3.0,9.0,1.0,0.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2566,gvXsmI3Gdq8,SMTOWN,NCT U 엔시티 유 'Baggy Jeans' MV,00:03:38,2023-08-28 09:00:19,56788285.0,815398.0,31353.0,5300.0,1627.0,1096.0,985.0,771.0,725.0,641.0,433.0,372.0,286.0,236.0,179.0,206.0,225.0,259.0,217.0,253.0,207.0,223.0,189.0,197.0,203.0,208.0,241.0,15279.0,2451.0,1401.0,1114.0,925.0,802.0,535.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2567,5mMaNcrRd1g,NCT,NCT U 'Call D' (Official Audio),00:03:37,2023-08-28 09:01:00,636518.0,26111.0,1132.0,217.0,98.0,35.0,29.0,31.0,41.0,32.0,14.0,7.0,9.0,5.0,4.0,6.0,9.0,4.0,7.0,9.0,4.0,2.0,4.0,10.0,6.0,9.0,7.0,599.0,88.0,68.0,25.0,14.0,11.0,16.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2568,Vc_kx2P-jJs,NCT,NCT U 'PADO' (Official Audio),00:02:59,2023-08-28 09:02:00,625193.0,25282.0,1290.0,275.0,144.0,61.0,56.0,50.0,28.0,34.0,16.0,8.0,15.0,8.0,9.0,2.0,16.0,21.0,16.0,17.0,19.0,18.0,7.0,7.0,11.0,14.0,12.0,864.0,141.0,47.0,7.0,14.0,6.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2569,xh14WSYlIYk,NCT,NCT U 'Interlude: Oasis' (Official Audio),00:02:08,2023-08-28 09:03:00,264469.0,13877.0,444.0,76.0,31.0,18.0,18.0,21.0,15.0,9.0,10.0,6.0,8.0,3.0,3.0,2.0,8.0,2.0,4.0,5.0,2.0,5.0,4.0,2.0,2.0,3.0,6.0,263.0,49.0,20.0,10.0,8.0,4.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2570,32CitrXqh34,NCT,NCT U 'The BAT' (Official Audio),00:02:51,2023-08-28 09:04:00,323127.0,17018.0,900.0,226.0,89.0,52.0,43.0,40.0,35.0,36.0,28.0,14.0,12.0,2.0,7.0,3.0,6.0,8.0,8.0,9.0,4.0,9.0,3.0,6.0,6.0,5.0,7.0,658.0,91.0,18.0,12.0,9.0,5.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2571,VrrrbwBd8GE,NCT,NCT U 'Alley Oop' (Official Audio),00:03:39,2023-08-28 09:05:00,294681.0,16414.0,701.0,163.0,58.0,30.0,35.0,45.0,34.0,31.0,13.0,22.0,8.0,10.0,7.0,7.0,14.0,6.0,6.0,3.0,4.0,8.0,5.0,4.0,3.0,7.0,2.0,525.0,73.0,19.0,8.0,8.0,7.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2572,neW3g485cmI,NCT,NCT U 'That’s Not Fair' (Official Audio),00:03:02,2023-08-28 09:06:01,487249.0,23126.0,1094.0,216.0,87.0,42.0,39.0,40.0,22.0,31.0,11.0,16.0,4.0,8.0,4.0,3.0,8.0,8.0,6.0,10.0,5.0,4.0,5.0,3.0,7.0,4.0,6.0,589.0,94.0,72.0,45.0,29.0,13.0,10.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2573,UDqh9et0omA,NCT,NCT U 'Kangaroo' (Official Audio),00:03:37,2023-08-28 09:07:00,251283.0,13742.0,550.0,137.0,56.0,33.0,26.0,39.0,32.0,15.0,7.0,9.0,10.0,2.0,1.0,1.0,9.0,6.0,7.0,7.0,4.0,3.0,4.0,0.0,1.0,3.0,4.0,416.0,38.0,19.0,9.0,7.0,4.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2574,1_-FV_vlMa0,NCT,NCT U 'Not Your Fault' (Official Audio),00:03:22,2023-08-28 09:08:01,473392.0,20963.0,939.0,196.0,81.0,44.0,28.0,30.0,30.0,24.0,8.0,9.0,6.0,7.0,5.0,3.0,3.0,14.0,9.0,9.0,3.0,5.0,5.0,5.0,7.0,10.0,4.0,545.0,106.0,56.0,28.0,14.0,9.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2575,gJnLVHkLKqc,NCT,NCT 2023 'Golden Age' (Official Audio),00:03:39,2023-08-28 09:09:00,152019.0,10359.0,200.0,40.0,14.0,2.0,11.0,7.0,7.0,2.0,4.0,1.0,0.0,0.0,0.0,1.0,5.0,5.0,6.0,7.0,0.0,0.0,1.0,2.0,0.0,3.0,0.0,118.0,22.0,8.0,4.0,3.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2576,pHuieU6dK1w,NCT DREAM,"[Replay] My First and Last, 7DREAM : NCT DREAM 7th Anniversary",01:46:41,2023-08-29 11:25:00,792684.0,36234.0,1125.0,233.0,47.0,15.0,11.0,7.0,4.0,1.0,4.0,0.0,1.0,3.0,4.0,3.0,5.0,0.0,2.0,5.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,356.0,34.0,16.0,18.0,15.0,11.0,9.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2577,qOgOmAsDEw8,NCT,NCT U 'Kangaroo' Archiving Video,00:02:17,2023-08-29 13:00:40,3598035.0,202401.0,6379.0,2521.0,736.0,316.0,214.0,109.0,59.0,50.0,47.0,42.0,63.0,78.0,92.0,102.0,82.0,61.0,67.0,43.0,38.0,31.0,38.0,42.0,30.0,45.0,38.0,4944.0,432.0,143.0,108.0,90.0,58.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2578,qOgOmAsDEw8,NCT,NCT U 'Kangaroo' Archiving Video,00:02:17,2023-08-29 13:00:40,3598035.0,202401.0,6379.0,2521.0,736.0,316.0,214.0,109.0,59.0,50.0,47.0,42.0,63.0,78.0,92.0,102.0,82.0,61.0,67.0,43.0,38.0,31.0,38.0,42.0,30.0,45.0,38.0,4944.0,432.0,143.0,108.0,90.0,58.0,53.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2579,zS1jKIsAOmM,NCT,NCT U 'The BAT' Archiving Video,00:02:11,2023-08-29 14:38:57,4963418.0,265368.0,11485.0,3859.0,748.0,392.0,235.0,161.0,134.0,109.0,162.0,220.0,188.0,214.0,179.0,146.0,110.0,130.0,119.0,85.0,77.0,45.0,61.0,68.0,72.0,130.0,103.0,7747.0,681.0,396.0,206.0,154.0,106.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2580,zS1jKIsAOmM,NCT,NCT U 'The BAT' Archiving Video,00:02:11,2023-08-29 14:38:57,4963418.0,265368.0,11485.0,3859.0,748.0,392.0,235.0,161.0,134.0,109.0,162.0,220.0,188.0,214.0,179.0,146.0,110.0,130.0,119.0,85.0,77.0,45.0,61.0,68.0,72.0,130.0,103.0,7747.0,681.0,396.0,206.0,154.0,106.0,88.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2581,6BawyJf4aKs,NCT,NCT U 'PADO' Archiving Video,00:02:20,2023-08-30 13:00:05,4619492.0,173581.0,4594.0,1637.0,379.0,208.0,140.0,96.0,46.0,40.0,37.0,38.0,40.0,56.0,46.0,52.0,45.0,46.0,28.0,35.0,37.0,22.0,18.0,20.0,16.0,17.0,26.0,3125.0,220.0,112.0,75.0,43.0,60.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2582,6BawyJf4aKs,NCT,NCT U 'PADO' Archiving Video,00:02:20,2023-08-30 13:00:05,4619492.0,173581.0,4594.0,1637.0,379.0,208.0,140.0,96.0,46.0,40.0,37.0,38.0,40.0,56.0,46.0,52.0,45.0,46.0,28.0,35.0,37.0,22.0,18.0,20.0,16.0,17.0,26.0,3125.0,220.0,112.0,75.0,43.0,60.0,42.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2583,PhmPnUtwNTA,NCT,NCT U 'Alley Oop' Archiving Video,00:02:25,2023-08-30 13:00:15,2718124.0,173858.0,5246.0,1727.0,570.0,293.0,151.0,96.0,48.0,73.0,37.0,44.0,40.0,64.0,56.0,54.0,59.0,42.0,41.0,46.0,41.0,38.0,23.0,23.0,40.0,34.0,28.0,3668.0,290.0,188.0,109.0,79.0,94.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2584,PhmPnUtwNTA,NCT,NCT U 'Alley Oop' Archiving Video,00:02:25,2023-08-30 13:00:15,2718124.0,173858.0,5246.0,1727.0,570.0,293.0,151.0,96.0,48.0,73.0,37.0,44.0,40.0,64.0,56.0,54.0,59.0,42.0,41.0,46.0,41.0,38.0,23.0,23.0,40.0,34.0,28.0,3668.0,290.0,188.0,109.0,79.0,94.0,79.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2585,sGhuwRYp5hM,NCT,NCT U 엔시티 유 'Baggy Jeans' Performance Video,00:03:40,2023-08-30 15:00:44,6082162.0,202093.0,4578.0,1668.0,329.0,160.0,100.0,65.0,58.0,46.0,59.0,62.0,78.0,50.0,61.0,55.0,46.0,56.0,49.0,39.0,28.0,26.0,22.0,25.0,16.0,32.0,25.0,3155.0,225.0,102.0,52.0,31.0,64.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2586,sGhuwRYp5hM,NCT,NCT U 엔시티 유 'Baggy Jeans' Performance Video,00:03:40,2023-08-30 15:00:44,6082162.0,202093.0,4578.0,1668.0,329.0,160.0,100.0,65.0,58.0,46.0,59.0,62.0,78.0,50.0,61.0,55.0,46.0,56.0,49.0,39.0,28.0,26.0,22.0,25.0,16.0,32.0,25.0,3155.0,225.0,102.0,52.0,31.0,64.0,23.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2587,YmC7JO2tSdQ,NCT,TO THE WORLD! 여긴 NCT NATION💚💫🎇,00:01:31,2023-08-31 09:51:25,44099.0,9201.0,231.0,155.0,14.0,9.0,6.0,4.0,5.0,4.0,3.0,3.0,1.0,1.0,1.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,218.0,4.0,2.0,2.0,0.0,3.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2588,5txsGMCAsXk,NCT,파도파도 코파도 | QUESTION BUCKET🪣❓ EP.1 | NCT U 'PADO',00:07:17,2023-08-31 11:00:07,358366.0,36741.0,695.0,230.0,67.0,36.0,34.0,14.0,17.0,20.0,9.0,7.0,8.0,10.0,12.0,10.0,6.0,3.0,3.0,6.0,5.0,6.0,1.0,3.0,1.0,3.0,1.0,512.0,27.0,21.0,16.0,17.0,5.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2589,uK96dHBnTnI,WayV,☀️Feel the LA vibe🌊 | WayV in LA,00:13:17,2023-08-31 12:00:48,132292.0,14560.0,495.0,112.0,52.0,32.0,21.0,15.0,15.0,20.0,14.0,3.0,9.0,6.0,12.0,6.0,2.0,6.0,6.0,6.0,9.0,2.0,6.0,1.0,0.0,4.0,0.0,359.0,33.0,9.0,4.0,8.0,3.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2590,UZutuqa8Sjs,NCT,San DieGO Let’s GO🔥 | NCT DOJAEJUNG 미국 행사 비하인드,00:05:37,2023-08-31 13:00:22,111527.0,12164.0,273.0,138.0,32.0,21.0,11.0,5.0,0.0,5.0,3.0,6.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,3.0,2.0,3.0,0.0,0.0,1.0,2.0,0.0,248.0,3.0,3.0,5.0,0.0,1.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2591,0VE_p-f-A-o,NCT,건들면 차버린다 | QUESTION BUCKET🪣❓ EP.2 | NCT U ‘Kangaroo’,00:08:45,2023-09-02 11:00:01,268461.0,30031.0,784.0,233.0,92.0,53.0,44.0,24.0,18.0,23.0,12.0,9.0,5.0,5.0,9.0,10.0,3.0,10.0,3.0,18.0,11.0,8.0,6.0,2.0,4.0,0.0,5.0,607.0,36.0,33.0,8.0,16.0,9.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2592,k5vcXmOIzAc,NCT,농구공 | QUESTION BUCKET🪣❓ EP.3 | NCT U ‘Alley Oop’,00:07:08,2023-09-04 11:00:37,313468.0,33987.0,848.0,275.0,110.0,68.0,45.0,38.0,17.0,16.0,14.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,12.0,11.0,11.0,2.0,4.0,4.0,3.0,7.0,1.0,674.0,35.0,20.0,8.0,4.0,7.0,2.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2593,GsrAvrc5z7g,NCT,TAEYONG 태용 'Move Mood Mode (Feat. 웬디)' Special Video,00:02:55,2023-09-05 13:00:22,333505.0,33312.0,1924.0,961.0,148.0,84.0,38.0,36.0,19.0,16.0,16.0,15.0,16.0,19.0,18.0,18.0,19.0,23.0,12.0,19.0,14.0,6.0,3.0,5.0,13.0,9.0,7.0,1534.0,66.0,41.0,24.0,8.0,12.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2594,PC8tFzvjOhI,NCT,8 PAC | QUESTION BUCKET🪣❓ EP.4 | NCT U ‘The BAT’,00:08:46,2023-09-06 11:00:26,295782.0,30219.0,848.0,318.0,95.0,67.0,43.0,37.0,11.0,19.0,17.0,10.0,3.0,1.0,1.0,5.0,8.0,14.0,15.0,13.0,7.0,5.0,1.0,3.0,0.0,3.0,2.0,698.0,26.0,11.0,7.0,6.0,13.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2595,8umUXHLGl3o,SMTOWN,[NCT LAB] NCT U 엔시티 유 'N.Y.C.T' MV,00:04:02,2023-09-07 09:00:06,1792087.0,147967.0,6687.0,1896.0,538.0,338.0,291.0,233.0,194.0,144.0,100.0,69.0,41.0,49.0,40.0,36.0,39.0,50.0,81.0,98.0,57.0,88.0,68.0,45.0,34.0,29.0,45.0,4603.0,403.0,247.0,136.0,99.0,57.0,40.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2596,XsqP3YQCXNo,NCT,HIP스러움이 흘러넘치는〰 여기는 Baggy Boys Club💥ㅣ Baggy Boys Club #1,00:20:26,2023-09-07 13:00:28,1022649.0,66172.0,1586.0,396.0,202.0,110.0,58.0,41.0,24.0,18.0,23.0,7.0,20.0,26.0,17.0,13.0,21.0,19.0,18.0,14.0,8.0,8.0,12.0,6.0,8.0,8.0,9.0,1086.0,96.0,40.0,22.0,32.0,18.0,11.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2597,e1Wsv09LS4E,NCT,TAEIL & HAECHAN ’N.Y.C.T’ MV Behind the Scenes,00:12:04,2023-09-10 11:00:34,92053.0,12805.0,388.0,192.0,37.0,22.0,23.0,10.0,4.0,6.0,3.0,0.0,3.0,2.0,3.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,4.0,2.0,1.0,3.0,1.0,334.0,11.0,3.0,2.0,4.0,11.0,1.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2598,Ggbo54ljN6s,NCT,NCT U 엔시티 유 'Baggy Jeans' Dance Practice,00:03:35,2023-09-10 13:00:21,1775289.0,96710.0,1914.0,743.0,199.0,87.0,63.0,25.0,31.0,11.0,10.0,13.0,23.0,23.0,34.0,16.0,22.0,23.0,20.0,14.0,17.0,12.0,8.0,7.0,11.0,19.0,14.0,1445.0,96.0,33.0,19.0,11.0,11.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2599,Ggbo54ljN6s,NCT,NCT U 엔시티 유 'Baggy Jeans' Dance Practice,00:03:35,2023-09-10 13:00:21,1775289.0,96710.0,1914.0,743.0,199.0,87.0,63.0,25.0,31.0,11.0,10.0,13.0,23.0,23.0,34.0,16.0,22.0,23.0,20.0,14.0,17.0,12.0,8.0,7.0,11.0,19.0,14.0,1445.0,96.0,33.0,19.0,11.0,11.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2600,RvTugU80Td4,NCT,NCT U 'Baggy Jeans' @2023 NCT CONCERT - NCT NATION : To The World,00:03:35,2023-09-11 11:00:03,2340334.0,51911.0,731.0,255.0,41.0,34.0,18.0,15.0,12.0,10.0,2.0,6.0,2.0,2.0,3.0,5.0,6.0,4.0,4.0,10.0,5.0,10.0,1.0,3.0,1.0,2.0,3.0,454.0,26.0,9.0,5.0,6.0,6.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2601,eKF-0yTq2O8,NCT,NCT U 'PADO' @2023 NCT CONCERT - NCT NATION : To The World,00:03:04,2023-09-11 11:00:11,2346413.0,66318.0,1321.0,445.0,90.0,60.0,38.0,36.0,21.0,13.0,15.0,8.0,8.0,11.0,8.0,6.0,6.0,14.0,10.0,18.0,6.0,10.0,6.0,4.0,3.0,4.0,4.0,844.0,55.0,24.0,20.0,18.0,9.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2602,PaK0C3uSqOE,NCT,NCT U 'The BAT' @2023 NCT CONCERT - NCT NATION : To The World,00:03:00,2023-09-11 11:00:19,2337725.0,68853.0,1609.0,376.0,124.0,87.0,66.0,50.0,35.0,21.0,5.0,14.0,11.0,6.0,14.0,8.0,18.0,14.0,14.0,35.0,14.0,14.0,5.0,3.0,3.0,6.0,5.0,948.0,80.0,33.0,31.0,20.0,20.0,18.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2603,WJqP_0pW0Zc,NCT,NCT U 'Alley Oop' @2023 NCT CONCERT - NCT NATION : To The World,00:03:47,2023-09-11 11:00:26,972475.0,45072.0,1073.0,247.0,101.0,79.0,42.0,35.0,22.0,16.0,9.0,13.0,5.0,10.0,9.0,15.0,4.0,16.0,7.0,8.0,3.0,7.0,7.0,7.0,5.0,7.0,5.0,679.0,68.0,13.0,10.0,23.0,16.0,13.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2604,z7V8MTKN4f4,NCT,NCT U 'Kangaroo' @2023 NCT CONCERT - NCT NATION : To The World,00:03:42,2023-09-11 11:00:31,1448584.0,44896.0,909.0,267.0,67.0,57.0,35.0,20.0,18.0,16.0,7.0,4.0,3.0,5.0,7.0,9.0,10.0,10.0,8.0,9.0,7.0,8.0,10.0,2.0,8.0,2.0,3.0,592.0,60.0,15.0,18.0,15.0,5.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2605,HDhNEqyqIog,NCT 127,PUMA와 조명 그리고 우리칠이 함께 한다면?💚  | PUMA Photoshoot Behind,00:13:59,2023-09-11 13:00:14,195587.0,20068.0,463.0,225.0,45.0,24.0,21.0,8.0,2.0,4.0,7.0,5.0,5.0,3.0,3.0,2.0,5.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,2.0,1.0,4.0,391.0,19.0,6.0,1.0,5.0,1.0,5.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2606,ldoeVc4HDZY,NCT,[Un Cut] Take #1 | 'Golden Age' MV Behind the Scene,00:22:28,2023-09-12 13:00:40,307506.0,29929.0,723.0,260.0,108.0,52.0,18.0,27.0,4.0,11.0,4.0,6.0,10.0,14.0,7.0,6.0,4.0,11.0,7.0,0.0,12.0,5.0,1.0,6.0,3.0,6.0,3.0,585.0,29.0,17.0,19.0,13.0,4.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2607,sdML3fosM4U,NCT 127,불가사의(Mystery) in Seoul #TAEYONG,00:01:00,2023-09-12 15:00:45,168962.0,23366.0,1115.0,464.0,74.0,48.0,21.0,16.0,6.0,23.0,20.0,13.0,16.0,27.0,27.0,19.0,16.0,12.0,17.0,17.0,8.0,9.0,7.0,8.0,10.0,14.0,6.0,898.0,66.0,39.0,16.0,2.0,7.0,7.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2608,GOf5tT93eYI,NCT 127,불가사의(Mystery) in Seoul #JOHNNY,00:00:51,2023-09-12 15:01:00,133132.0,19859.0,707.0,301.0,46.0,24.0,9.0,11.0,8.0,14.0,17.0,8.0,14.0,10.0,9.0,5.0,10.0,12.0,7.0,9.0,9.0,9.0,5.0,6.0,1.0,3.0,4.0,551.0,57.0,20.0,4.0,1.0,11.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2609,zWnYkqheyPY,NCT 127,불가사의(Mystery) in Seoul #HAECHAN,00:01:12,2023-09-12 15:02:00,187877.0,27897.0,918.0,397.0,64.0,58.0,10.0,9.0,8.0,19.0,23.0,16.0,11.0,19.0,12.0,12.0,13.0,9.0,8.0,8.0,10.0,5.0,5.0,4.0,8.0,6.0,4.0,738.0,61.0,28.0,15.0,6.0,10.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2610,qDxHD0Wfx28,NCT 127,아홉 왕자가 공주님들만 기다리고 있어요👑💖 | 2023 NCT 127 7th ANNIVERSARY FANMEETING ‘ONCE UPON A 7ULY’ Behind,00:18:33,2023-09-13 11:00:50,274865.0,24117.0,544.0,170.0,65.0,39.0,38.0,10.0,11.0,6.0,7.0,4.0,1.0,3.0,4.0,3.0,4.0,5.0,4.0,10.0,6.0,4.0,1.0,3.0,8.0,3.0,3.0,412.0,27.0,14.0,9.0,4.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2611,SRG4PEaX4Gc,WayV,VCR Shooting Behind | 2023 WayV Fanmeeting Tour ‘Phantom’ Behind Ep.1,00:24:28,2023-09-13 12:00:32,47162.0,6348.0,347.0,85.0,47.0,20.0,16.0,8.0,12.0,6.0,4.0,1.0,3.0,3.0,9.0,5.0,0.0,3.0,6.0,2.0,1.0,4.0,3.0,0.0,2.0,1.0,2.0,243.0,23.0,12.0,4.0,2.0,5.0,8.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2612,exTkBNwqNnA,NCT DREAM,7년 동안 아껴주고 행복하게 해줘서 너무 고맙고💚 | 2023 NCT DREAM 7th ANNIVERSARY FANMEETING 'DREAM LAND’ Behind,00:17:33,2023-09-13 13:00:30,421592.0,41256.0,858.0,285.0,66.0,38.0,25.0,22.0,7.0,2.0,3.0,9.0,14.0,5.0,7.0,8.0,10.0,8.0,7.0,3.0,4.0,3.0,2.0,3.0,4.0,7.0,10.0,552.0,26.0,16.0,11.0,17.0,3.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2613,QVXuZTkWaV8,NCT 127,불가사의(Mystery) in Seoul #YUTA,00:01:03,2023-09-13 15:00:16,194024.0,20796.0,1044.0,333.0,95.0,67.0,27.0,18.0,23.0,32.0,19.0,30.0,18.0,23.0,12.0,15.0,14.0,7.0,2.0,6.0,7.0,5.0,5.0,9.0,8.0,5.0,9.0,789.0,63.0,34.0,14.0,13.0,5.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2614,65V-y0AChBk,NCT 127,불가사의(Mystery) in Seoul #DOYOUNG,00:01:04,2023-09-13 15:01:00,137288.0,18844.0,750.0,314.0,47.0,34.0,18.0,13.0,10.0,7.0,18.0,11.0,11.0,11.0,9.0,6.0,10.0,7.0,4.0,21.0,2.0,9.0,3.0,2.0,1.0,4.0,5.0,577.0,64.0,20.0,9.0,13.0,0.0,3.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2615,vmnZelI28BI,NCT 127,불가사의(Mystery) in Seoul #MARK,00:01:16,2023-09-13 15:02:00,196062.0,25978.0,908.0,312.0,58.0,27.0,19.0,18.0,9.0,13.0,39.0,15.0,17.0,18.0,16.0,14.0,9.0,9.0,7.0,11.0,6.0,13.0,8.0,5.0,5.0,7.0,5.0,660.0,60.0,19.0,12.0,10.0,4.0,4.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2616,wFYCbS1g4Uk,NCT,😎오늘 아침은 Kimchi볶.음.밥.을 먹었G〰🍚ㅣBaggy Boys Club #2,00:23:59,2023-09-14 13:00:46,729113.0,51618.0,1233.0,324.0,150.0,99.0,42.0,34.0,15.0,14.0,9.0,10.0,13.0,14.0,21.0,11.0,10.0,10.0,10.0,13.0,5.0,19.0,7.0,5.0,9.0,3.0,2.0,849.0,76.0,37.0,23.0,10.0,4.0,6.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2617,28ZbByKDYvQ,NCT 127,불가사의(Mystery) in Seoul #TAEIL,00:00:57,2023-09-14 15:00:02,118353.0,15226.0,616.0,274.0,50.0,31.0,5.0,8.0,7.0,19.0,17.0,9.0,9.0,11.0,10.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,1.0,3.0,8.0,3.0,498.0,33.0,8.0,6.0,3.0,0.0,0.0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
