,ID,Channel,Title,Duration,Release Date,Views,Likes,Comments
1066,zj0K7Bl9GFQ,WayV,"[WayV-ariety] It’s a Challenge, Not a Cooking (vs KUN) | TEN X YANGYANG's Enjoy The Challenge! Ep.3",00:17:41,2020-09-05 09:00:23,1695127,190844,6914
1067,8DPHEVYu6uc,채널 NCT DAILY,"뜻밖의 만남 | 어사즈 3기 정우, 천러 | 어색하지만 괜찮아 Ep.3-1",00:17:03,2020-09-06 11:00:02,3085080,284891,12062
1068,xMm0cEcRkSU,채널 NCT DAILY,Rhythm~🎶 Becoming a Florist with MK 💐 | Johnny’s Communication Center (JCC) Ep.23,00:16:11,2020-09-09 13:00:14,1212287,158502,5657
1069,pnhFVYkb2TI,WayV,[WayV-ariety] Does WINWIN think that XIAOJUN is strong? | WINformation Ep.1,00:12:00,2020-09-10 09:02:57,395432,72279,5958
1070,Ie8gBAqQHXc,채널 NCT DAILY,"가까워진 거리 | 어사즈 3기 정우, 천러 | 어색하지만 괜찮아 Ep.3-2",00:15:30,2020-09-13 11:00:03,1703189,181565,5376
1071,x-rNCHeCf8Y,채널 NCT DAILY,숙제 제출 시간! 모두 숙제는 다 했겠지?📚 | 3교시 | HALO! 인도네시아 스쿨🎓,00:08:59,2020-09-16 13:00:26,1702726,273079,8414
1072,3CH2Ak9mKm0,채널 NCT DAILY,🤷‍♂️우리는 왜 와인잔에 물을 마시는가?🍷EP.1 | 10층 하우스메이트  | 10F HOUSEMATE,00:11:34,2020-09-18 13:00:00,1674838,190939,6503
1073,7M4_JBjKHdc,WayV,WayV 威神V Photo Book ‘假日’ Making Film,00:03:32,2020-09-19 06:00:01,251499,62304,3201
1074,5gqi35mUoT4,채널 NCT DAILY,"왜 저한테 전화 안 했어요? | 어사즈 4기 재현, 지성 | 어색하지만 괜찮아 Ep.4-1",00:18:10,2020-09-20 11:00:02,3580117,306204,11014
1075,U4zFN5RzPeM,NCT,INTERLUDE : RESONANCE,00:01:30,2020-09-20 15:00:16,1806597,387422,25187
1076,8XcC6OiVJTA,NCT,NCT 2020 YearParty,00:02:47,2020-09-22 09:06:40,8427724,1098165,96163
1077,OwSl6SFZc84,채널 NCT DAILY,"Playing Traditional Indonesian Game, Gasing!🔥 | P.E. Class | HALO! INDONESIAN SCHOOL🎓",00:08:24,2020-09-22 13:00:05,1464436,242053,5432
1078,SSI_ajKN_rc,WayV,[WayV-log] WayV’s self interview at photo book shooting set 📷📸,00:03:35,2020-09-23 12:00:07,235615,49770,1366
1079,lclrZCppf-w,NCT,대단한 NCT 2020의 대단한 플랜 요/약/강/의! (feat.임정환),00:03:23,2020-09-23 13:00:29,2647607,329833,9499
1080,wyxxAJnjUg4,채널 NCT DAILY,🏠10층 멤버들이 정말 고마워💚EP.2 | 10층 하우스메이트 | 10F HOUSEMATE,00:07:49,2020-09-24 11:00:25,1024662,122908,2738
1081,omFh70hiAG4,채널 NCT DAILY,막내즈 | ☀️WELCOME TO SUN&MOON🌕 EP.1 | NCT 2020,00:06:30,2020-09-24 13:00:13,2923257,369517,12959
1082,0XrWICeMLDY,NCT,NCT 2020 : The Past & Future - Ether,00:02:32,2020-09-25 11:46:46,2734915,527461,18266
1083,9jVgI4zfXOQ,채널 NCT DAILY,We Made It! Neo Zone Fish Tank with TY 🐠🌿 | Johnny’s Communication Center (JCC) Ep.24,00:19:49,2020-09-25 13:00:01,1879929,227397,8965
1084,b-28nBMxjRM,채널 NCT DAILY,스승님! 저희에게 가르침을 주십쇼! 🙏I 첫 만남 I NCT 중국어 특급 비책 #1,00:14:25,2020-09-26 11:00:07,2680920,287851,9528
1085,AZ30spQW8Mk,채널 NCT DAILY,"태용이의 수족관 탐구생활 🧐🐠 (with 🍎, 🍊, 🥝, … ) ㅣ TY’s Communication Center (TCC)",00:05:07,2020-09-26 13:00:01,1793658,232904,8414
1086,wRx5yjQkvHo,채널 NCT DAILY,"우리 잘 어울린다 | 어사즈 4기 재현, 지성 | 어색하지만 괜찮아 Ep.4-2",00:16:39,2020-09-27 11:00:10,1954968,188354,5280
1087,mSxR1l-vyuI,채널 NCT DAILY,NEW! 99즈 | ☀️WELCOME TO SUN&MOON🌕 EP.2 | NCT 2020,00:06:47,2020-09-27 13:00:20,2822877,330934,10127
1088,T4BQztzRuww,NCT 127,[JUNGWOO] 2020 'NCTzen 127'-ACE 회원 OFFICIAL KIT UN-BOXING,00:07:13,2020-09-28 08:01:36,371884,73223,2726
1089,AkXBOlYjaY8,채널 NCT DAILY,The Final Quiz💯 Who’s Going to Take the 1st Place🙋‍♂️?! | Final Exam | HALO! INDONESIAN SCHOOL🎓,00:09:51,2020-09-28 13:00:07,1116123,198066,7340
1090,nsyY0idPXrI,WayV,[WayV-ariety] 윈윈이의 MBTI가 궁금해요! | WINformation Ep.2,00:16:52,2020-09-29 06:00:04,432069,65795,5897
1091,QP1gYDvgXAU,채널 NCT DAILY,못 먹는 음식 도전✨ 이거 진짜 완전 내 스타일이야🤭⁉️ | 천지의 이것저것 시즌2 Ep.2,00:10:13,2020-09-29 13:00:07,1117350,146324,4256
1092,ecQWoZzLXSM,채널 NCT DAILY,곰돌이즈(음색즈) | ☀️WELCOME TO SUN&MOON🌕 EP.3 | NCT 2020,00:06:28,2020-09-30 13:00:18,1871446,238488,4289
1093,5FoeLnS2opU,채널 NCT DAILY,풋풋즈 | ☀️WELCOME TO SUN&MOON🌕 EP.4 | NCT 2020,00:06:01,2020-10-03 13:00:01,2014584,267450,10067
1094,4jd_CzvmitE,채널 NCT DAILY,🧧홍빠오를 건 자존심 대결!🧧 ㅣ제 1장 성조 I NCT 중국어 특급 비책 #2,00:10:29,2020-10-03 15:00:01,1410848,155761,3006
1095,n10icpqIuj4,채널 NCT DAILY,"네 취미도 사진 찍기라며 | 어사즈 5기 쟈니, 재민 | 어색하지만 괜찮아 Ep.5-1",00:15:19,2020-10-04 11:00:14,3528251,312083,12704
1096,oqYwcqcuNtE,채널 NCT DAILY,거친 수박🍉과 그걸 지켜보는 왕머리즈(🐬🐯🐹) EP.1 | 천러마음대로 | As CHENLE Wishes,00:08:25,2020-10-06 11:00:25,1579694,205169,7068
1097,1ElE5HV5d4o,채널 NCT DAILY,어사즈 | ☀️WELCOME TO SUN&MOON🌕 EP.5 | NCT 2020,00:08:11,2020-10-06 13:00:00,2040333,236220,4424
1098,ZQ6dgl7Hj4M,채널 NCT DAILY,[N’-146] 드림이들 화보 찍었어요🍬ㅣELLE 캔디랩 Photo Shoot Behind,00:04:36,2020-10-07 11:00:16,1140977,168685,5085
1099,QyKe4VXDx5I,NCT,NCT DREAM 엔시티 드림 '무대로 (Déjà Vu;舞代路)' Track Video,00:01:45,2020-10-08 09:03:54,25267597,990644,114771
1100,QyKe4VXDx5I,NCT,NCT DREAM 엔시티 드림 '무대로 (Déjà Vu;舞代路)' Track Video,00:01:45,2020-10-08 09:03:54,25267597,990644,114771
1101,ch2_Fwp5qas,WayV,[WayV-ehind] TikTok Stage Voice On,00:03:47,2020-10-09 07:00:03,313937,56178,1831
1102,0b-EatqUvb4,NCT,NCT U 엔시티 유 ‘Misfit’ Track Video,00:02:42,2020-10-09 09:00:01,48432671,1517017,113112
1103,0b-EatqUvb4,NCT,NCT U 엔시티 유 ‘Misfit’ Track Video,00:02:42,2020-10-09 09:00:01,48432671,1517017,113112
1104,w_52Ca6gkPE,채널 NCT DAILY,베돈즈 | ☀️WELCOME TO SUN&MOON🌕 EP.6 | NCT 2020,00:06:13,2020-10-09 13:00:29,1684839,226485,5562
1105,SURiS4Q-nZM,채널 NCT DAILY,바라볼수록 더 보고싶은💚 왕머리즈(🐬🐯🐹) EP.2 | 천러마음대로 | As CHENLE Wishes,00:07:48,2020-10-10 11:00:13,960270,128577,2748
1106,iww_cjTKXQA,채널 NCT DAILY,[Un Cut] Take #1｜2020 YearParty Behind the Scene #1,00:17:06,2020-10-10 13:00:27,3896324,439240,16371
1107,JaEV7J6k7HY,채널 NCT DAILY,"우리 처음 만난 날 기억해요? | 어사즈 5기 쟈니, 재민 | 어색하지만 괜찮아 Ep.5-2",00:16:08,2020-10-11 11:00:06,2154850,199661,4901
1108,reA54I1Kklg,채널 NCT DAILY,아이엠 그라운드~ 중~국어 시이작📖! l 숫자+복습 및 응용 ㅣ NCT 중국어 특급 비책 #3,00:08:57,2020-10-11 14:00:10,1016559,121052,2184
1109,tyrVtwE8Gv0,SMTOWN,NCT U 엔시티 유 'Make A Wish (Birthday Song)' MV,00:04:09,2020-10-12 09:00:15,287445458,4631550,822432
1110,kbl_N17Zru0,채널 NCT DAILY,재재즈 | ☀️WELCOME TO SUN&MOON🌕 EP.7 | NCT 2020,00:06:13,2020-10-12 13:00:22,2558553,275565,5599
1111,aIykkfawB20,채널 NCT DAILY,UNBOXING of NCT RESONANCE Pt.1 The Future Ver. Album,00:11:23,2020-10-13 11:00:00,1467846,193441,6093
1112,Xv_Peun0DuQ,채널 NCT DAILY,UNBOXING of NCT RESONANCE Pt.1 The Past Ver. Album,00:13:30,2020-10-13 11:00:07,1813075,215832,6216
1113,5f0_k9uTeAA,채널 NCT DAILY,To The World 여긴 N! CT!!! | NCT’s 🍯꿀팁전수🍯 #1 | NCT’s USEFUL TIPS,00:10:33,2020-10-13 13:00:02,1698419,232752,11744
1114,6vP9KGw9Lv8,채널 NCT DAILY,족보즈 | ☀️WELCOME TO SUN&MOON🌕 EP.8 | NCT 2020,00:07:02,2020-10-15 13:00:03,1964121,218408,7004
1115,imc3-7knnaw,채널 NCT DAILY,REACTION to 🙏‘Make A Wish (Birthday Song)’🙏 MV | NCT U Reaction,00:05:45,2020-10-16 11:00:10,6246192,513236,13695
1116,hEvLfd_cLYE,채널 NCT DAILY,감정을 담는거야… 이 셀카에…🛸📸 | NCT’s 🍯꿀팁전수🍯 #2 | NCT’s USEFUL TIPS,00:07:25,2020-10-16 13:00:10,948319,140137,3835
1117,uqK_a1vVOh8,채널 NCT DAILY,530 520 5555 88~👋ㅣ신조어 배우기 I NCT 중국어 특급 비책 #4,00:09:03,2020-10-17 11:00:22,1134685,120986,2181
1118,uy7RCYNIieU,채널 NCT DAILY,[Un Cut] Take #1｜2020 YearParty Behind the Scene #2,00:16:01,2020-10-17 13:00:23,1995239,245691,7511
1119,dv9ydZstIYg,채널 NCT DAILY,FOREIGN SWAGGERS | ☀️WELCOME TO SUN&MOON🌕 EP.9 | NCT 2020,00:07:09,2020-10-18 13:00:29,2921720,293820,12703
1120,3p7s7Rjh4fg,SMTOWN,NCT U 엔시티 유 'From Home' MV,00:04:42,2020-10-19 09:00:15,72681220,2008427,346243
1121,jluLTOq_f28,채널 NCT DAILY,윈윈사랑단 | ☀️WELCOME TO SUN&MOON🌕 EP.10 | NCT 2020,00:08:22,2020-10-21 13:00:08,2354235,267152,12960
1122,iNuV1F4aLtg,채널 NCT DAILY,REACTION to 🏡🌾 ‘From Home’ MV | NCT U Reaction,00:06:17,2020-10-22 11:00:08,2379401,289404,7569
1123,zUQdjfvWu-c,WayV,[WayV-ariety] 😱Change the MC!? | WINformation Ep.3,00:20:39,2020-10-23 09:00:21,520562,73750,4673
1124,qsm5TE43jbk,채널 NCT DAILY,자신~ 있어! 중국어로 부르는 츄잉껌~💚 ㅣ최종 관문 I NCT 중국어 특급 비책 #5,00:09:28,2020-10-23 11:00:25,975095,103941,1614
1125,eg2H8CLv91k,채널 NCT DAILY,[Un Cut] Take #2｜’Misfit’ Track Video Behind the Scene,00:12:57,2020-10-26 13:00:08,1404865,204051,6463
1126,sZTHYcjrz2g,채널 NCT DAILY,[N’-147] 어디가요오~🤷‍♂️ 인기가요오~🎤 ㅣ ‘Make A Wish (Birthday Song)’ 인기가요 대기실 비하인드,00:06:01,2020-10-27 11:00:31,2352945,269173,11183
1127,CnJSXiWQs-w,WayV,💌Ding-dong! Presents from the princesses are here!🎁,00:00:55,2020-10-28 04:00:02,1456053,266118,17193
1128,GuEF-pcHXFo,WayV,WayV 威神V 🎁Bad Alive (👑Princess Ver.)🎁,00:04:35,2020-10-29 09:00:03,10344007,846163,48863
1129,kYH9lOt5_CA,채널 NCT MUSIC,NCT U ‘From Home’ Live Practice,00:03:01,2020-10-30 07:00:08,1543525,255052,6427
1130,UXmM6vDL2J0,채널 NCT DAILY,[N’-148] 드림은 사랑입니다. LOOOOOOOVE 💚 I Candylab 촬영장 비하인드,00:04:56,2020-10-30 11:00:09,1206900,179350,5558
1131,Qj4FvPN6SoU,채널 NCT DAILY,[Un Cut] Take #3｜‘무대로 (Déjà Vu; 舞代路)’ Track Video Behind the Scene,00:09:58,2020-11-01 11:00:05,1172342,174787,5217
1132,1OK7VO1hEGk,채널 NCT DAILY,[Un Cut] Take #4 I ‘NCT - RESONANCE Pt. 1’ The Past ver. Jacket Behind the Scene,00:14:40,2020-11-03 13:00:01,1185192,170471,6893
1133,VJwggnnVuy8,채널 NCT DAILY,[N’-149] 내가 바로 엔딩 요정!🧚‍♀️ㅣFrom Home 음악방송 비하인드,00:06:12,2020-11-04 11:00:11,1467645,176335,3695
1134,P3-e18e4Auk,WayV,2021 WayV SEASON’S GREETINGS Teaser,00:00:29,2020-11-05 04:00:02,397121,107855,2470
1135,AKh2sGHeqrE,NCT DREAM,2021 NCT DREAM SEASON’S GREETINGS Teaser,00:00:26,2020-11-05 04:00:02,567532,125432,2701
1136,TquFnVpjHpU,NCT 127,2021 NCT 127 SEASON’S GREETINGS Teaser,00:00:32,2020-11-05 04:00:05,569970,134015,4178
1137,hSCFw3bxUTA,WayV,[WayV-ariety] 🎂WINWIN keeping promise👑(Feat. WayV❤️) | WINformation Ep.4,00:20:00,2020-11-05 09:00:06,3298486,332864,12520
1138,h-TINA20FDA,채널 NCT DAILY,[N’-150] 1위 할 수 있게 손을 맞대X3 Make A Wish🙏  I Make A Wish 엠카 1위 비하인드,00:05:27,2020-11-05 13:00:10,2420682,233767,3487
1139,QBSTzaqXDrI,채널 NCT DAILY,[Un Cut] Take #4 I ‘NCT - RESONANCE Pt. 1’ The Future ver. Jacket Behind the Scene,00:18:46,2020-11-07 13:00:12,1503498,183313,4719
1140,Ho64wMV25wc,채널 NCT DAILY,근데 우리 둘이 좀 닮았어 | 어사즈 특별편 [1] 윈윈🐥 지성🐥 | 어색하지만 괜찮아,00:19:10,2020-11-08 11:00:04,2686971,266662,9154
1141,sV8Pof1ls5c,채널 NCT DAILY,[Un Cut] Take #5｜‘From Home’ Music Video Behind the Scene,00:16:30,2020-11-10 11:00:11,1125654,166898,4621
1142,YilHzooKecE,WayV,[WayV-log] Princess Ver. is loading,00:08:31,2020-11-12 09:00:04,5476133,463645,15519
1143,4CTFyKd4SkM,채널 NCT DAILY,[Un Cut] Take #6｜‘Make A Wish (Birthday Song)’ Music Video Behind the Scene,00:12:29,2020-11-12 13:00:01,1976332,216657,4988
1144,dnOROzybt_Q,채널 NCT DAILY,PICK YOUR LIVE MATES✌️💚 | NCT RESONANCE Pt.2 | RANDOM RELAY V-LIVE,00:21:41,2020-11-13 14:00:07,903519,110846,4277
1145,bIsuk2bLiHE,채널 NCT DAILY,2020 앙케이트 20 📝 #1 | 2020 ENQUETE 20 | NCT RESONANCE Pt.2,00:14:37,2020-11-14 11:00:08,2815112,238631,8023
1146,j3Oduj1rHJk,채널 NCT DAILY,나 SM 사줘 | 어사즈 특별편 [2] 윈윈🐥 지성🐥 (& 해찬🐻 헨드리🐴) | 어색하지만 괜찮아,00:18:04,2020-11-15 11:00:09,2201390,191764,6215
1147,_pTTqIY7J0I,NCT,NCT 엔시티 'NCT - RESONANCE Pt.2' Highlight Medley,00:03:14,2020-11-19 09:00:08,1470303,285685,11188
1148,cPSxTSGZ3pQ,채널 NCT DAILY,NCT 127 x Just Dance 2021 : Drop the beat!🎶 | Find the Best Dancer | STEP. 1,00:15:30,2020-11-21 04:00:02,7054221,488629,9761
1149,Pf2texUn0iU,WayV,[WayV-ariety] How many sunny side up can KUN make while WINWIN makes one? | WINformation Ep.5-1,00:14:42,2020-11-21 09:00:06,350570,54481,2174
1150,b4P01Q38x90,채널 NCT DAILY,2020 앙케이트 20 📝 #2 | 2020 ENQUETE 20 | NCT RESONANCE Pt.2,00:16:53,2020-11-22 13:00:23,1836107,182976,7871
1151,A5H8zBb3iao,SMTOWN,NCT U 엔시티 유 '90's Love' MV,00:03:47,2020-11-23 09:00:02,142512959,2740197,518455
1152,Z8IlVa9R87Q,채널 NCT DAILY,REACTION to ❤️’90’s Love’💙 MV | NCT U Reaction,00:05:39,2020-11-26 10:00:07,3916916,359660,10148
1153,ZSYrx0c6f8s,채널 NCT DAILY,형들한테 주지 말고 그냥 가서 팔자🧐 | 천지의 이것저것 시즌2 Ep.3,00:13:15,2020-11-26 13:00:09,1641721,179348,4947
1154,Un7choIyl_g,SMTOWN,NCT U 엔시티 유 'Work It' MV,00:03:08,2020-11-27 10:04:21,59388888,1629133,228900
1155,_-2oGW9msXg,NCT,NCT U 엔시티 유 ’90’s Love’ N.C.T. Costume Dance (Vertical Ver.),00:04:27,2020-11-27 13:00:09,6193510,538124,14438
1156,a7PGQT0l6W0,NCT,NCT U 엔시티 유 ‘Work It’ 월킷포스가디언 Costume Dance (Vertical Ver.),00:03:37,2020-11-28 09:00:00,3115513,329535,12812
1157,SsupFoGOfA8,채널 NCT DAILY,이건 댄스 컴Pㅣ티숀이야🔥 | 최고의 댄서를 찾아라 | STEP. 2,00:10:28,2020-11-28 11:00:06,2251319,212341,3119
1158,kn6dhiMvlrs,WayV,[WayV-ariety] How many sunny side up can KUN make while WINWIN makes one? | WINformation Ep.5-2,00:08:29,2020-11-29 11:00:12,356826,59892,2726
1159,nQiV0ZleCOc,채널 NCT DAILY,REACTION to ’Work It’🕺🏻✨ MV | NCT U Reaction,00:07:14,2020-11-30 11:00:29,2110518,238605,6750
1160,NNjK1QiGgbg,채널 NCT DAILY,[Special Clip] ❤️90’s Love💙 Dancing With Dinosaurs 🤸🏻‍♂️🦖🎶,00:02:06,2020-12-01 11:00:08,938180,184521,7495
1161,4lfA5EdfJx8,채널 NCT DAILY,✨쟈프로디테에게 매력 발산 Time🕺 | 월킷포스가디언 上,00:18:18,2020-12-01 13:00:01,2962368,302235,11914
1162,bLI61yhc8Jk,채널 NCT DAILY,10초안에 💚여러분의 마음💚을 사로잡을 N.C.T. | 《스타☆다큐》 컴백일지 N.C.T. 편 -1회-,00:22:10,2020-12-02 13:00:21,2471587,257071,7157
1163,295e_JPor54,NCT,NCT U 엔시티 유 '90's Love' Dance Practice,00:03:50,2020-12-03 09:00:01,20742384,741345,19597
1164,Am6wJH92-mQ,NCT,NCT U 엔시티 유 ‘Work It’ Dance Practice,00:03:12,2020-12-03 09:00:05,5204981,354404,10913
1165,0IpbvXVbBYA,SMTOWN,NCT 2020 엔시티 2020 'RESONANCE' MV,00:05:36,2020-12-04 11:01:43,134748811,3118592,649327
1166,gT4Jj6WzHiQ,채널 NCT DAILY,UNBOXING of NCT RESONANCE Pt.2 Departure Ver. Album,00:07:28,2020-12-04 13:00:10,1337118,178575,5309
1167,HGFfECTM0P8,채널 NCT DAILY,이거 진짜 세 시간 걸렸어요‼️😭🔥 | 천지의 이것저것 시즌2 Ep.3 behind,00:13:51,2020-12-05 11:00:04,5653981,422781,13423
1168,Ep8jIJTfAZQ,채널 NCT DAILY,신나는 댄스 배틀🕺 (feat. 해찬이를 이겨라) | 최고의 댄서를 찾아라 | STEP. 3,00:09:22,2020-12-05 13:00:08,2447425,221490,4169
1169,tRjwjrDXi60,채널 NCT DAILY,[N’-151] 성찬이랑 함께 ‘자 찍어 cheese’✌️💚ㅣ 90’s Love 뮤직뱅크 비하인드 (feat. 야자타임🔥),00:09:43,2020-12-06 05:00:28,2373548,236545,6141
1170,fv4HhqTHfoQ,NCT,NCT U 엔시티 유 'From Home (Rearranged Ver.)' Official Video,00:04:32,2020-12-06 15:00:12,11219076,1078084,78323
1171,fv4HhqTHfoQ,NCT,NCT U 엔시티 유 'From Home (Rearranged Ver.)' Official Video,00:04:32,2020-12-06 15:00:12,11219076,1078084,78323
1172,0NN-upiGFQY,채널 NCT DAILY,[N’-152] 쇼타로!🦦 손을 맞대 Make A Wish!💚🎂,00:02:58,2020-12-07 11:00:01,1540191,252617,8039
1173,qExQhsJaMq4,채널 NCT DAILY,✨나한테만 집중해 줬으면 좋겠어❗️| 월킷포스가디언 下,00:22:23,2020-12-08 13:00:16,1693983,185657,5258
1174,V2LzJA8qL6c,채널 NCT DAILY,최/신/유/행 스타일링🕶✨ 자켓&뮤비 촬영기 | 《스타☆다큐》 컴백일지 N.C.T. 편 -2회-,00:24:51,2020-12-09 13:00:10,1461389,182379,4971
1175,D5dw43uLG2k,채널 NCT DAILY,[스타☆다큐 독/점/공/개] N.C.T. '90's Love' 뮤직비디오,00:03:38,2020-12-09 14:00:02,653486,158442,6428
1176,gVuq3zuIA0U,채널 NCT DAILY,[Un Cut] Take #7 I ‘NCT - RESONANCE Pt. 2’ Departure Ver. Jacket Behind the Scene,00:12:48,2020-12-10 11:00:22,1600726,187843,4340
1177,jam9QPGQs_8,NCT,NCT U 엔시티 유 'Make A Wish (Birthday Song) (English Ver.)' Lyric Video,00:03:50,2020-12-12 05:00:09,3941641,380027,16696
1178,jam9QPGQs_8,NCT,NCT U 엔시티 유 'Make A Wish (Birthday Song) (English Ver.)' Lyric Video,00:03:50,2020-12-12 05:00:09,3941641,380027,16696
1179,irCmrR67Gyw,채널 NCT DAILY,UNBOXING of NCT RESONANCE Pt.2 Arrival Ver. Album,00:09:34,2020-12-12 11:00:26,1297718,158567,4724
1180,elPjX5NgFYI,WayV,[WayV-log] 🎨Designer TEN is back!,00:06:19,2020-12-14 09:00:10,500111,97364,4681
1181,nR7jvT2L9gY,채널 NCT DAILY,[Un Cut] Take #7 I ‘NCT - RESONANCE Pt. 2’ Arrival Ver. Jacket Behind the Scene,00:15:37,2020-12-14 11:00:16,1545332,192034,6967
1182,TLzeUecjIbI,채널 NCT DAILY,[Un Cut] Take #8｜‘90’s Love’ Music Video Behind the Scene,00:20:30,2020-12-15 13:00:10,1594509,182180,5302
1183,Z15lDHVdbP8,SMTOWN,NCT U 엔시티 유 'Make A Wish (Birthday Song) (Wuki Remix)' MV,00:03:21,2020-12-17 03:00:05,3210789,466479,17396
1184,oTbGktFcTaE,ScreaM Records,NCT U 엔시티 유 '90's Love (SQUAR Remix)' Visualizer,00:02:46,2020-12-17 03:00:06,369567,55457,2233
1185,TiQrL_WD6QU,WayV,[WayV-ariety] ✌This or That✌ | KUN,00:03:08,2020-12-17 09:00:07,278944,63109,3020
1186,k6DWTR8zYpc,채널 NCT DAILY,[Un Cut] Take #9｜‘Work It’ Music Video Behind the Scene,00:13:36,2020-12-17 11:00:13,1161203,141615,3143
1187,oIJiKvYDLrs,WayV,[Play V] 故人归,00:02:55,2020-12-19 09:00:14,666087,155010,15465
1188,kWXU-GyqYm8,채널 NCT DAILY,[N’-153] We gon’ resonate🔥 | NCT 2020💚MAMA 안무연습 비하인드🌟,00:12:02,2020-12-19 11:00:13,8955919,571861,16534
1189,KJ8577bso4k,채널 NCT DAILY,[Un Cut] Take #10｜‘Make A Wish (Birthday Song)’ Dance Practice,00:11:12,2020-12-21 11:00:14,4155720,340643,6848
1190,Uj5pnsRi2c0,WayV,[WayV-ariety] ✌️This or That✌️ | TEN,00:02:49,2020-12-22 09:00:21,383405,76376,2622
1191,pVyezUKEkwc,WayV,[WayV-ariety] ✌This or That✌ | WINWIN,00:03:26,2020-12-23 09:00:30,311740,64589,2323
1192,0TinKW3HJ7Y,채널 NCT DAILY,I think it’s working! Making Christmas Cookies | Johnny’s Communication Center (JCC) Ep.25,00:26:48,2020-12-23 13:00:00,3420362,318059,17931
1193,j4Bk7F4_KVo,NCT,"Cover l DOYOUNG, JUNGWOO, RENJUN, CHENLE - 12월 24일 (d.ear)",00:03:15,2020-12-23 15:00:13,3556983,387128,20352
1194,JijVGExS0Zs,WayV,🎁WayV always stand by U🎄,00:00:59,2020-12-24 09:00:05,321821,92895,3834
1195,1tfZAPpotzA,채널 NCT DAILY,[Un Cut] Take #11｜‘90’s Love’ Dance Practice,00:11:17,2020-12-24 11:00:00,3448264,284536,6910
1196,xcAFGBemZ-M,채널 NCT DAILY,크리스마스는 역시 메리죠💚 Merry Christmas🎅🏻🎄,00:07:17,2020-12-24 12:00:14,936251,141341,4737
1197,u-E8pJC6RlU,WayV,🎁WayV 威神V 'Stand By Me' Special Video🎄,00:02:21,2020-12-25 09:00:15,708731,136401,6983
1198,r8Qw9AnS9W0,WayV,[WayV-ariety] ✌This or That✌ | LUCAS,00:02:25,2020-12-26 09:00:14,369383,65345,2514
1199,S88lh0p4AhU,NCT,Can't live without you,00:03:26,2020-12-26 10:00:04,2616278,453308,22520
1200,S88lh0p4AhU,NCT,Can't live without you,00:03:26,2020-12-26 10:00:04,2616278,453308,22520
1201,WvcqH6DYlLA,채널 NCT DAILY,[Un Cut] Take #12｜‘Work It’ Dance Practice,00:08:54,2020-12-26 11:00:08,1930480,187598,5096
1202,fYmwUc9hrXQ,WayV,[WayV-ariety] ✌This or That✌ | XIAOJUN,00:02:37,2020-12-28 09:00:11,264869,53418,2026
1203,SOCPJmieax0,WayV,[WayV-ariety] ✌This or That✌ | HENDERY,00:03:19,2020-12-30 09:00:09,221569,44553,1678
1204,-DAD8rQio30,NCT DREAM,[CONTOUR:BACKSTAGE] NCT DREAM EP.2 (360º VR),00:08:34,2020-12-30 11:00:00,880366,103190,1652
1205,7OGconGouyQ,NCT DREAM,[CONTOUR:BACKSTAGE] NCT DREAM EP.1 (360º VR),00:08:17,2020-12-30 11:00:02,1783247,192096,3320
1206,P9ya_KNWzWM,채널 NCT DAILY,[N’-154] Work It💚90’s Love 조합 | 인기가요 대기실 비하인드🕺,00:07:49,2020-12-30 13:00:07,1834690,188075,4837
1207,HecSiy5oRoA,WayV,[Play V] EXO - For Life (English Ver.) (Cover by. XIAOJUN),00:03:15,2020-12-31 09:00:06,3137025,381269,26470
1208,iv-TTc3S-pE,NCT DREAM,[CONTOUR:BACKSTAGE] NCT DREAM 'BOOM' (3D Audio/360º VR),00:01:27,2020-12-31 11:00:15,1439075,131889,1319
1209,eOzwSIIFjOg,NCT DREAM,[CONTOUR:BACKSTAGE] NCT DREAM Behind The Scenes,00:02:30,2020-12-31 11:00:26,431037,67197,695
1210,I5eLmslOqhE,WayV,[WayV-ariety] ✌This or That✌ | YANGYANG,00:02:23,2021-01-02 09:00:13,237378,47326,1949
1211,SVk6OqIuxZE,채널 NCT DAILY,[Un Cut] Take #13｜‘From Home’ Recording Behind the Scene,00:17:06,2021-01-05 11:00:07,2571030,297358,16791
1212,3wmjGVPWNFE,WayV,2021 WayV SEASON'S GREETINGS #WayV,00:12:59,2021-01-06 04:00:00,472600,89913,4492
1213,HmYVsJpFiAc,NCT DREAM,2021 NCT DREAM SEASON'S GREETINGS #NCTDREAM,00:12:34,2021-01-06 04:00:01,1049388,172310,4827
1214,p0UaRDuUbvI,NCT 127,2021 NCT 127 SEASON'S GREETINGS #NCT127,00:11:25,2021-01-06 04:00:04,726324,114119,3958
1215,xb39PfoRM20,채널 NCT DAILY,[N’-155] 우리 다음엔 꼭 만나요🙏💚 | NCT 영상통화 팬사인회 비하인드,00:08:22,2021-01-06 13:00:14,1298479,184991,5789
1216,T0sUHl6zFbE,채널 NCT DAILY,[Un Cut] Take #14｜‘RESONANCE’ Music Video Behind the Scene,00:24:41,2021-01-07 11:00:15,5401505,411062,12663
1217,ZouweVSDj4E,NCT DREAM,✨잊지 못할 추억✨ | [DREAM A DREAM] Photo shoot behind,00:11:32,2021-01-08 11:00:27,1658245,233321,6840
